16003	164	3
13987	165	6
19785	1650	10
20178	1660	3
19745	1677	67
19330	168	2
5751	17	180
10958	170	11
13010	1700	8
16487	173	2
20184	174	2
13521	175	3
12197	1750	2
18936	176	5
16743	1775	2
4210	178	10
5742	18	208
11605	180	35
13008	1800	46
7935	181	5
16587	184	3
16328	1845	2
12122	185	6
19290	186	2
14973	1862	6
19606	187	2
19077	189	2
5578	19	144
13577	190	11
13009	1900	29
13866	191	5
18617	1910	3
17730	1911	7
12539	192	8
12059	1920	21
16472	1930	2
11691	194	3
12512	195	5
13089	1950	2
13109	197	7
16301	1970	3
11415	1976	2
18758	1977	2
20017	198	2
20134	1980	2
14777	199	3
16357	1990	2
11535	1995	2
9247	1997	2
11541	1998	2
17285	1999	2
4095	1つ	174
11381	1番	4
384	2	2030
741	20	373
1602	200	98
10333	2000	44
18536	2001	3
8557	2002	10
11536	2003	8
8114	2004	6
7875	2005	7
8932	2006	9
8392	2007	9
11537	2008	10
8407	2009	48
14910	201	6
5231	2010	185
5820	2011	283
10105	2012	505
19556	20120326	2
11736	20120425	2
20020	20120627	2
16161	202	5
18739	2023	2
12349	203	3
13844	204	3
12061	2048	12
17225	205	4
7165	206	3
14757	207	4
18737	2089	2
1647	21	227
14610	210	10
13011	2100	22
12994	2106	106
16021	211	4
15603	213	2
13905	2132	2
19946	2134	4
19545	214	2
14744	215	2
12596	2160	4
14756	219	6
4128	22	108
12599	220	11
6487	2200	10
13651	221	2
20173	2210	2
19645	222	2
13716	223	7
5570	224	5
15102	225	6
6963	226	3
18238	227	3
18555	228	3
1017	23	154
5918	230	11
15975	2300	3
10621	234	6
14101	235	2
12730	236	6
13094	2384	2
14465	239	3
1650	24	115
13863	240	28
12120	241	2
11499	2420	3
16013	245	6
13735	246	3
14799	248	2
14666	249	3
2216	25	145
6714	250	33
13033	2500	11
14731	25000	4
18561	253	3
13972	255	5
15431	2550	2
12045	256	9
12598	2560	2
15026	257	3
4533	26	75
14574	260	10
18430	262	4
14573	263	4
12119	264	2
15451	265	2
8748	27	60
12076	270	23
15460	2700	4
18272	271	3
11434	272	3
11678	274	2
11738	275	4
11846	276	2
12078	279	3
2681	28	91
12725	280	14
14038	2800	5
12336	283	2
12483	285	3
12538	288	4
13545	2880	4
11551	289	18
2372	29	68
12481	290	13
12662	291	2
12792	293	2
12937	296	2
13031	299	2
5054	2つ	197
20624	2ラン	2
903	3	1616
1406	30	339
2202	300	107
9459	3000	28
13101	301	16
11035	302	4
12983	303	44
15623	3030	2
13196	304	5
13764	308	4
5576	31	74
12360	310	8
8078	311	6
13418	312	2
7351	315	3
11185	316	3
13484	317	3
8771	319	3
5594	32	84
8845	320	110
13576	3200	6
13650	321	2
12592	326	3
16349	3263	2
13777	327	2
1644	33	56
2192	330	16
13280	3300	7
9824	332	3
12278	333	7
14015	334	3
12433	335	4
14082	337	2
1583	34	38
13520	340	20
16750	343	3
16254	344	4
14200	345	2
18406	3456	2
14237	346	3
13093	347	2
14100	348	8
14296	349	2
2452	35	78
4054	350	36
16136	3500	2
14324	351	2
14360	352	2
14385	353	2
14449	355	2
19575	356	3
2547	36	44
12038	360	20
13575	3600	6
16385	361	4
14413	362	2
14586	365	5
12189	366	5
14758	368	2
19070	369	3
4344	37	27
5622	370	14
15350	371	2
18039	375	2
15106	376	2
6615	38	21
12597	380	9
14045	384	2
12595	3840	4
15450	388	3
2366	39	40
18896	390	13
16310	3900	2
15105	398	2
3042	3つ	244
2169	4	1157
3794	40	115
6082	400	67
9919	4000	20
16431	404	4
17947	407	2
14077	4096	3
7800	41	20
16478	410	2
6796	412	2
15018	4130	7
2370	42	32
14603	420	6
15411	422	2
18263	427	2
8782	43	23
13986	430	16
13236	431	3
14102	432	2
19933	4372	5
14463	438	2
5456	44	23
14700	440	3
6488	4400	4
19674	4412	5
15454	443	2
19736	4430	8
20130	445	3
19783	4460	16
6782	45	45
9457	450	18
16314	4500	3
15104	454	2
15382	456	3
16360	458	2
1898	46	29
15103	460	7
13774	4600	2
15381	4608	2
14598	461	2
13193	4633	2
19456	464	2
13296	465	4
18425	466	2
6222	47	18
6124	470	10
18239	471	2
14714	476	2
15212	479	5
6762	48	28
11682	480	49
2537	482	2
16482	486	2
8056	49	14
15998	490	2
18546	498	2
5325	4つ	103
2144	5	1056
2218	50	197
1893	500	103
10975	5000	32
15683	501	4
19976	5018	3
17073	503	2
19353	506	2
8055	51	26
12243	510	9
16198	511	3
14133	512	2
14699	515	3
15299	5159	7
3631	516	2
13485	517	3
1581	52	27
11397	520	31
11552	521	17
19962	5218	2
16167	5220	2
18884	5223	2
19889	5225	6
18889	5285	3
18817	5288	2
4705	53	28
14412	530	15
20105	5344	2
14599	539	2
4303	54	33
11834	540	27
14209	5400	2
15430	541	2
19263	5413	2
18846	5423	3
16040	5428	4
12581	544	2
13581	546	2
4129	55	50
12540	550	11
15482	5500	3
16961	5524	2
16962	5531	2
18556	5537	2
15868	5547	2
18827	555	3
679	56	26
12095	560	10
16828	5600	2
18563	563	2
15867	564	2
19835	5650	2
19079	567	2
19204	5683	2
8783	57	26
12075	570	6
19941	5700	4
12031	575	6
18826	5785	2
16432	5786	2
13938	58	28
11812	580	10
16312	5800	3
18906	582	3
4703	59	73
9301	590	5
17894	591	4
19304	593	2
18835	5956	2
12162	596	2
7204	597	2
5326	5つ	66
2371	6	641
6198	60	104
12191	600	52
13850	6000	14
16227	6010	2
15728	603	3
7456	61	30
11756	615	4
6797	618	2
2368	62	25
12739	620	6
16473	6254	2
16386	626	5
12190	6290	2
5819	63	33
14076	630	4
19184	6316	3
13240	634	6
4630	64	67
13934	640	17
13090	6400	7
19550	6419	2
16434	6427	3
17024	6447	2
19410	6457	2
8795	65	39
5795	650	7
12252	66	31
14291	660	2
18624	6617	2
13998	666	4
10517	67	31
12181	670	3
13999	6733	2
18883	675	2
15455	677	10
14975	679	2
10938	68	24
12496	680	12
17019	6805	2
6199	69	25
13187	690	5
14862	6900	2
19049	6940	2
4516	6つ	27
620	7	583
4599	70	80
11765	700	38
13399	7000	13
13816	701	4
14607	703	3
19518	708	2
6146	71	19
14221	711	2
18636	718	2
9383	72	15
11865	720	75
11811	7200	2
11915	722	2
9807	73	20
17308	737	2
15397	739	2
2219	74	21
18559	743	3
19185	7491	3
4629	75	41
14410	750	11
18829	752	3
13953	754	2
14983	7541	2
13724	756	2
6578	757	2
6197	76	25
16477	760	4
19416	766	2
12034	768	28
19487	769	5
5818	77	36
13092	770	9
10006	775	4
12954	777	3
12417	7770	4
14689	7777	2
5166	78	16
11821	780	5
15969	7800	6
12424	785	3
12415	7850	4
12414	7870	2
1896	79	14
16342	790	2
19637	791	2
12416	7950	3
10005	797	3
12464	7970	4
12547	7つ	20
1519	8	526
1938	80	104
7860	800	91
14844	8000	17
19641	8007	2
15441	802	25
14403	804	6
13066	8060	18
20175	8064	2
14604	808	7
5575	81	16
4529	810	7
15423	8111	2
14742	812	2
19640	814	2
15093	8151	7
15926	8180	2
6067	82	20
11809	820	4
11734	8200	3
13614	8255	25
11832	8260	12
16748	828	3
10767	83	16
11808	830	5
19284	832	2
8509	84	17
13014	840	5
18560	841	4
19642	848	2
12728	85	25
11948	850	23
16000	854	10
13013	857	2
4531	86	9
19726	8655	16
19750	8660	8
18918	868	2
19789	8690	3
12764	87	8
19289	872	2
16075	875	3
13415	876	2
12732	877	2
15655	878	2
6147	88	18
15157	8800	2
19646	882	2
19891	8850	2
11564	888	42
8744	89	10
15270	890	6
18240	892	2
19701	8960	58
13416	897	2
3997	8つ	20
2499	9	332
5816	90	52
6614	900	49
12999	9000	6
15768	9001	3
15673	903	2
12556	904	2
12956	905	3
8743	91	6
12375	910	4
19756	9100	2
5530	92	18
14476	920	9
15548	9200	2
15942	925	2
984	93	14
19673	9300	4
18696	935	2
2151	94	12
5199	940	5
16350	9413	2
16351	9414	2
16435	949	3
4704	95	21
14019	950	6
15356	95354	2
20028	955	2
4532	96	17
11833	960	21
6468	97	18
16749	971	3
15861	975	5
14786	976	2
13865	98	11
11670	980	14
5008	99	38
15862	990	9
15995	9900	6
16735	994	2
15484	995	4
13870	9999	5
19072	9つ	5
5823	a	311
16277	academy	2
12679	accelerator	2
13786	accs	2
17343	acoustic	2
14643	acro	14
7724	action	2
19838	active	3
13375	actually	2
13722	ad	4
12489	adobe	5
19773	adreno	7
15779	adrian	7
12407	advanced	5
20056	advantage	2
19744	affare	4
17916	after	5
12774	agent	2
11659	agony	2
11690	ah	80
17109	aid	2
11898	air	13
13053	akiba	8
19679	alert	2
12893	all	14
17254	alliance	4
14005	already	2
13387	amazing	2
11546	american	2
11835	amoled	12
12889	andorid	3
14482	andoroid	3
14885	andriod	2
11565	angrybirds	41
19945	antutu	3
19956	anymode	2
12063	app	10
19634	appcoming	9
14424	apps	4
12108	appstore	5
13065	apq	20
13449	aquarium	2
14480	arc	5
19694	arcade	2
14135	architecture	2
11400	arm	5
19826	around	2
11714	arrows	64
18369	artist	2
14398	ascend	4
13405	asian	4
19859	asked	2
17303	atermwm	5
18159	atlantic	2
9653	atm	3
16406	ature	2
11586	audio	7
19443	autumn	5
6759	av	20
17138	avgvst	2
4318	award	11
16407	awards	4
13811	ax	3
2181	ay	7
2812	b	260
15647	bachelor	13
13055	back	4
14353	bag	5
18157	baghdad	2
14220	ban	3
19905	banana	5
19894	band	6
12169	bank	3
16397	bar	11
18151	barber	2
18877	bartime	2
17813	bau	3
11430	bci	81
12114	bd	20
12111	bdxl	3
1937	be	19
19997	bean	3
11585	beats	2
18482	beijing	2
13260	bems	2
13762	bf	3
20045	bgcolor	2
16857	bi	2
18156	bigger	2
18955	bio	2
12091	bios	7
18152	birmingham	2
12289	bit	10
12250	bk	5
12232	black	53
19664	blackberry	9
14932	blackmagic	2
17162	blockbuster	2
18122	blood	2
13948	blue	13
12521	bluetoothr	3
16221	bm×bio	2
14601	body	3
19915	bold	2
20128	bolo	3
5822	bomb	2
18148	books	3
12506	boost	7
12443	boot	2
20303	bot	2
6716	box	39
18182	boy	10
16903	brand	2
13035	bridege	5
18144	bridesmaids	3
11191	brilliance	2
14024	brothers	4
12675	brp	2
17472	build	3
13540	business	6
17471	but	3
6690	c	183
12617	cacheset	5
6047	cafe	107
19621	call	7
14423	camera	16
19720	camerawindow	3
16131	campaign	4
16539	can	3
13989	card	3
20024	carriers	2
12327	case	12
12777	cases	2
19829	casual	4
19934	category	10
10525	cc	18
2275	cd	49
12086	cebit	6
11409	center	15
15065	central	6
7547	century	6
11723	cert	2
14401	certified	6
19751	cgsilicon	5
11592	challenge	8
20052	chance	2
18479	channel	6
12188	charger	2
14950	check	2
14201	checker	2
15780	cheok	7
17426	cherry	2
12164	cherryville	4
20026	chip	2
16195	chivas	3
14903	cinema	17
14052	cintiq	2
14981	claims	2
13303	clearly	4
15875	clinic	2
12861	clock	7
15433	close	4
12020	cloud	3
6483	cls	3
849	cm	247
12083	cmd	2
17140	co	30
13557	coalition	2
19543	coin	2
16358	collection	18
16945	coloured	5
16947	comfort	5
10284	comic	2
11822	coming	3
13559	communication	3
16963	communications	2
19652	communicator	2
19767	companion	4
8394	company	6
19087	complete	2
14908	composer	6
13496	comptex	6
13524	computex	2
13404	concepcion	2
12368	congress	3
14896	consumer	2
16946	contemporary	5
8408	contents	5
12696	control	3
14418	coo	2
14655	cookbook	2
14017	cooler	3
18740	corp	4
7877	corporation	20
19626	cortex	3
12170	cover	4
11614	cpu	296
8539	creative	10
15748	credit	2
16943	crerative	5
20595	cska	2
12664	ctrl	2
11533	cube	25
11547	culture	3
19434	curtaincall	2
18886	cute	3
16303	cvcc	2
14941	cws	9
11639	d	370
18160	darkness	2
13616	data	13
16651	davide	2
14930	davinci	12
13052	day	22
12555	db	6
14020	dba	2
18552	dead	3
15949	debut	3
20186	deliver	4
7423	derosa	15
13410	design	14
12269	designer	3
16090	desire	16
14790	dev	3
11413	developer	6
11466	developers	4
19923	development	2
14049	device	6
11782	dgr	2
19922	diablo	2
16751	dial	2
17481	diary	4
18455	diehard	3
14341	dig	2
11427	digi	161
13839	direct	6
16941	direction	8
13341	disc	4
16652	disco	2
16948	discreet	5
12293	disk	2
12460	diskview	2
11862	display	18
18141	diva	3
6772	dl	14
19659	dmb	3
14952	dn	15
14933	dnxhd	2
12472	dock	11
12689	document	2
15073	does	2
20170	domkj	2
19798	domkk	2
8081	don	3
14531	done	2
18123	down	2
11796	dram	4
17583	dreams	3
19526	dress	2
12639	drive	5
19857	droid	2
12401	dsc	6
15679	dslr	2
20171	dsx	2
14746	du	3
19974	dula	2
12090	durable	3
12509	dx	4
7073	e	73
15113	earphone	2
20763	east	2
15700	eb	3
5220	echika	2
13487	edge	8
12549	editor	6
14498	edius	6
19932	edtion	5
13613	edu×tech	2
15388	eee	6
19837	eis	2
16949	elegance	6
12892	elite	2
19776	eluga	25
18413	encounters	2
15480	end	3
12523	energy	4
13741	engine	3
17192	eph	2
18393	escape	2
16764	event	6
16934	everio	12
14613	ew	3
19661	exelco	2
13381	exit	2
12411	exmor	3
20185	experiences	3
15665	exposure	11
14026	extra	4
12773	extreme	4
19625	exynos	7
15743	eye	3
3713	f	195
12255	face	7
8869	factory	2
19051	fair	4
19864	familink	3
12362	fan	3
19411	farm	3
13712	fashion	5
13393	fast	2
8168	fax	15
3429	feat	6
13851	feature	3
12495	fermi	8
13028	festival	4
17360	fight	2
12023	files	3
13398	filipino	5
7876	film	8
8558	films	4
15323	final	9
11618	finder	2
13711	fire	2
15249	first	6
11532	flash	17
7367	flashing	2
20061	flashr	3
13977	flight	2
18147	flying	2
15565	fm	4
13248	fmv	2
19677	focus	3
19243	foot	2
7548	fox	14
12770	fps	9
15706	freak	3
9798	free	17
16011	freedom	2
11465	from	12
12420	frozr	2
13535	ft	3
12318	full	3
12974	fun	6
12029	fusion	10
11747	fwvga	7
6561	g	94
11506	galaxy	35
13327	galaxynote	3
8870	gallery	5
11561	game	9
19954	gameover	3
13027	games	6
13431	gaming	2
19302	garden	5
11411	gatekeeper	2
19721	gateway	2
12426	gddr	2
15650	gear	13
13402	geloy	2
12508	gen	2
11511	generation	15
19825	getting	2
12403	gfk	7
18124	gg	10
14748	gh	17
13190	ghz	2
19627	gingerbread	21
13379	give	2
15274	gizmon	2
20265	gk	14
17939	glamorous	2
20016	glass	2
14471	gm	16
12366	go	17
19742	goal	4
18594	god	2
7981	good	13
13333	googlemap	2
14057	googleplay	2
11941	gps	43
12347	graphics	7
16940	grooming	5
8540	group	4
16935	gs	9
12510	gtx	9
15127	guard	2
18748	guest	2
11792	gv	9
12279	gx	8
14775	gy	11
17252	gz	3
1422	h	115
20482	haaaaacchi	3
19869	hall	2
13385	hand	2
14898	hard	4
20004	have	2
11453	hdc	9
12283	hdl	5
14027	headphones	4
14886	headset	2
19073	health	2
17190	heart	7
18650	heat	2
18643	hero	5
14794	hf	24
12638	high	19
12019	highlights	2
19667	hit	5
19490	hje	3
13706	hockey	3
20673	hogehoge	5
16850	hole	3
11753	home	31
12036	homepremium	3
15858	homme	85
16553	homme×diy	7
19794	honeycomb	5
18602	hoop	2
13397	hope	5
15744	hospital	2
12331	host	2
14674	hot	14
13447	hotspot	2
19610	hours	2
13686	how	6
15240	hrv	2
19676	hspa	14
14693	ht	13
19926	htii	3
19796	htj	2
19681	humans	3
19725	hvga	3
13249	hvl	3
15239	hvr	3
14399	hw	11
15048	hxr	2
7847	hybrid	8
11579	hz	267
19779	hzcpu	15
1517	i	74
20183	icecreamsandwich	2
20812	iconic	2
19633	ics	178
13848	ideacenter	3
5443	ii	97
16808	illustrator	2
13017	imei	4
14073	imessage	3
17091	impossible	2
6595	in	147
8031	inc	47
12165	inch	5
17284	industries	3
18481	influential	2
14264	info	4
13186	innovation	2
15040	inside	4
19898	instruments	3
12731	internal	2
12977	internet	2
14902	into	2
11558	invisible	5
19982	ion	2
14787	ipb	2
13088	ips	3
15016	ipsio	7
12637	isrt	2
12568	ivdr	2
18154	ivil	2
13034	ivy	4
6625	j	40
20555	j1復帰	3
13532	japanese	10
12786	java	2
16468	jazzmaster	2
19994	jellybean	7
19602	jewelart	2
19924	jigbrowser	2
11478	john	3
20437	journal	17
20210	judo	2
1149	k	51
11539	kabo	2
12081	kb	2
20123	kbps	2
19469	kbs	2
12498	kepler	10
10115	kg	14
16313	kgf	2
16470	khaki	2
19795	kies	11
15135	kingdom	2
15912	kiss	7
12080	kit	4
13143	km	9
13373	knows	2
14939	koden	9
14544	kw	10
19759	kyy	2
3306	l	148
15817	lab	5
19568	labs	2
18448	lady	4
20180	large	2
15999	last	4
16950	lasting	5
15511	latte	6
13395	laugh	2
17142	launcher	3
19991	launches	3
16664	layer	2
20097	layercloud	2
18161	lazhar	2
20113	leader	2
14007	leaked	2
13587	legacy	2
19601	lens	2
17545	less	2
18149	lessmore	2
19133	lesson	6
11861	lg	20
15178	life	17
19788	lime	5
9552	limited	6
19845	link	3
3721	lite	26
15880	livedoorhomme	10
18080	living	4
15523	lm	2
19098	lo	2
7392	logo	2
15074	looks	2
13406	lords	2
12522	low	3
9553	ltd	5
13012	lumia	2
1143	m	118
11710	macpro	4
19452	maestro	2
11544	magazine	14
7368	magic	2
13633	mail	5
11093	making	2
19930	mali	3
13403	maligaya	2
19928	mamorino	2
13259	management	3
13283	manager	3
13868	map	9
19442	march	2
15243	mark	3
18872	market	29
15428	markii	2
978	max	38
13543	mbp	2
13715	mbps	4
13978	meal	2
12148	media	30
11745	medias	62
14025	meets	2
20149	memo	4
15461	memories	14
12217	memory	4
3639	mg	2
12334	mhl	10
12421	mhz	14
13796	micro	9
20111	microhdmi	2
19774	microsd×c	11
19775	microsim	49
12172	microusb	34
11658	mike	2
15136	million	2
19805	miniuim	8
19824	miniusim	3
5896	miso	2
19018	miss	2
19094	missia	3
7637	mission	6
11282	mix	7
8092	mm	145
12149	mode	3
16937	modernity	5
14971	monolith	2
13891	mook	8
18155	movement	2
12814	movie	166
17595	movies	4
11831	msm	100
17050	multi	2
18145	muppet	2
18146	muppets	2
13347	music	24
18719	must	2
13889	musumen	2
12369	mwc	3
18990	myself	2
12173	m×h	2
3671	n	124
19772	nagoya	4
13547	nap	3
17765	nation	3
19112	national	2
20006	navicon	4
14825	net	3
12690	netgear	5
11094	new	39
14999	newspaper	2
19702	newsroom	2
14193	night	11
19615	nishio	3
13279	nj	2
20827	nk	2
12066	nm	21
15646	nobuka	13
19558	noire	3
15151	not	3
14362	notebook	2
13270	numbers	2
15030	nxcam	10
10941	o	12
15649	odyssey	14
2914	of	103
5815	off	46
11923	office	39
12762	official	8
13388	old	4
15092	olight	7
20802	olympics	2
19735	omap	20
19797	omkk	2
7349	online	7
12389	open	15
13087	optimus	63
13114	option	4
19687	options	3
3394	or	24
18954	organic	2
12332	otg	2
13377	our	3
12729	output	4
17619	ova	2
11534	overseas	4
19965	overview	8
14763	ovie	23
13378	own	3
11764	oxford	2
7917	p	211
12765	pa	16
16008	package	2
12065	pad	14
16855	page	2
12439	pagedefrag	3
12548	pages	5
19850	paint	2
19823	palette	14
19879	pantone	16
20066	pantoner	2
18977	paradis	3
14028	park	3
15152	part	3
11242	partners	2
17917	party	4
19501	pass	2
17241	paulsmith	4
8756	paylessimages	44
13887	pcf	2
11805	pdf	102
19675	pebble	2
14949	percent	2
14795	perfect	22
12220	performance	3
8802	perfume	2
13056	personal	2
13637	ph	4
19983	phd	5
19998	phoen	3
16939	photographs	5
14694	photon	7
14006	physical	2
19459	picks	3
12482	pin	7
19763	pink	19
15142	pixels	2
15563	pk	19
14918	pl	2
20055	plan	2
19851	planner	3
15351	planning	2
2172	play	22
12888	player	19
15427	pmw	2
15039	pocket	5
5107	pop	16
18480	popular	2
14711	port	2
12624	portal	6
17494	posted	37
12142	power	24
11851	powerbank	7
13057	powerdirector	4
10507	practice	2
15383	prd	6
13980	pre	2
12240	premium	22
15535	presents	6
17036	press	6
11464	preview	3
14050	priority	2
11513	pro	49
9660	production	22
9661	productions	9
11813	professional	6
10785	project	9
18901	promotion	3
19935	protected	4
12229	protection	3
20677	protesters	2
15044	punch	6
19787	purple	3
20071	push	2
12013	pv	23
3040	q	115
11456	qhd	19
12182	qm	2
13419	quickoffice	2
11512	r	94
11657	radio	3
12435	raid	7
11568	rainbowapps	39
12159	ram	89
12546	rammap	2
19671	ranking	4
19904	rasta	5
14836	rate	3
14147	ray	12
15236	razr	9
12395	rdp	2
12139	rds	2
14830	re	9
12563	read	5
14653	reader	5
14797	rec	3
13003	recorder	2
19678	recording	3
19686	records	2
14352	red	11
17037	release	2
20032	releases	6
14425	remote	3
14995	report	14
18105	republic	2
14078	research	3
12166	reseller	3
19429	reserv	2
8560	reserved	157
14931	resolve	18
12126	response	2
12057	retina	11
15112	retractable	2
13949	rev	3
15038	revealed	2
19058	revolution	2
12640	rh	2
15957	rider	2
8757	right	47
8559	rights	118
11868	ringcube	5
10786	roadshow	2
7718	rock	7
12092	rom	120
13382	room	12
18311	roppongi	4
15410	rs	3
8915	rt	50
3884	rules	2
17480	rum	3
15408	run	2
14631	runbase	3
15874	running	2
3353	s	966
11627	safari	15
16566	safe	2
12428	sahd	3
17597	saito	2
16803	sale	4
15031	saloni	5
12325	samsun	2
19632	sandwich	193
12422	sapphire	5
19958	save	2
13997	scej	2
11559	scene	5
15021	school	3
14942	sdi	2
17275	secret	2
11648	security	6
11543	see	2
19399	selection	15
19669	send	2
19591	sensation	4
15950	serie	24
11455	series	59
15653	service	6
19680	services	3
14048	setup	5
17788	sex	3
16536	share	5
12702	shareenum	3
11595	sheet	3
13732	shell	2
8839	shibuya	2
19877	shii	9
20036	shimajiro	4
16811	shine	4
16942	shiraishi	5
15819	shirt	2
14486	shop	18
18158	shore	2
12543	short	2
9197	shot	17
13318	show	22
19727	showcase	4
14234	shutter	3
15285	shuttle	17
14377	side	2
15079	silicon	11
17078	silver	3
15271	single	16
17835	site	7
13498	skyedrive	12
15483	sl	7
12646	slate	2
12698	slatepc	5
11713	slider	12
14450	slim	3
19718	smarter	2
19979	smartphones	3
20457	smash	2
15703	smaxjp	863
12503	smx	2
13064	snapdragon	28
17093	snapmag	2
18153	soldier	2
13376	some	3
11823	soon	4
17166	sound	3
15090	spa	3
18464	spec	3
2915	special	10
11583	spectre	6
13047	speed	28
19707	sphere	2
18625	spirits	2
16403	sport	3
9503	spot	3
14222	srgb	2
11838	stage	9
11664	stand	6
19685	standard	13
11841	star	5
15432	start	5
14359	statusbar	2
14294	stay	6
16571	step	15
14726	steve	2
17107	stijl	2
15071	stool	6
13348	store	151
17096	storm	3
15153	story	8
11829	streak	6
19445	street	2
14321	strike	2
18150	stroll	2
17816	studios	6
2182	style	9
15901	styling	7
14500	suite	4
13656	summer	17
19987	summit	3
11903	support	7
7734	supported	10
11947	surface	14
13665	sv	26
18699	swat	2
14951	switcher	20
11404	sx	22
12270	sync	5
20163	synth	2
12211	sysinternals	12
12082	system	15
3229	t	115
11448	tablet	23
13354	taipei	12
19004	take	3
12600	tcpview	3
16822	tea	2
13533	team	7
15322	tears	3
12305	tech	4
12212	techcenter	12
11894	technology	19
15298	tel	59
19537	television	2
16535	tell	3
20107	testing	2
19844	tf	4
16734	tfsi	2
14937	than	3
18690	thanks	2
3883	the	187
12550	theater	3
13355	things	4
13384	this	4
13509	thunderbolt	6
12541	ti	12
11556	tide	5
14912	tiff	7
14203	time	5
14914	times	2
14654	tips	2
19937	tkip	3
12766	tl	10
20058	today	4
17811	toei	6
19827	tokyoskytree	2
17703	tomatoes	3
15352	too	3
14109	top	118
20015	touchpad	2
16321	tour	10
19488	town	2
15532	transferjet	7
12064	transformer	3
11663	tripod	2
19807	trumedia	2
20041	tudio	2
12511	turboboost	4
20811	turns	2
15648	turtle	13
19688	tutorial	2
7546	twentieth	6
12419	twin	2
13643	type	131
16669	typejp	2
11816	u	34
19760	uaa	2
13988	uhs	2
11924	ultimate	3
12089	ultra	3
14929	ultrastudio	2
12570	um	3
19749	umts	4
17714	unexpected	2
13408	university	2
20042	unlock	2
19672	unpacked	3
10668	up	62
14204	update	3
15313	uploader	2
19808	urbeats	2
19919	uroad	7
14980	usbhtow	7
11632	use	4
19916	user	3
14938	users	25
19781	using	2
12213	utilities	5
3020	v	114
15080	valley	2
18478	valor	3
14751	ve	2
14499	vegas	2
9748	ver	50
12427	version	9
20108	versions	2
11824	video	22
14516	viewer	11
15109	viewing	6
19895	viii	6
12516	vision	13
12025	vista	10
19644	visualizer	2
14192	voca	2
15334	voices	3
7396	vol	31
19715	vpt	2
14982	vr	4
3784	vs	92
12996	vspec	2
5821	w	146
19968	walker	4
19942	wallpaper	2
14961	wanna	4
12365	want	3
18121	war	2
20029	warning	2
18143	warrior	3
20197	watch	148
19734	water	5
14355	waterproof	6
12749	way	2
12237	wcdma	6
15333	we	6
8221	week	3
8393	weinstein	2
19938	wep	4
13542	west	2
18738	weyland	2
16344	wg×	2
13374	what	4
11900	whr	6
12326	wi	8
14115	wibro	9
16763	wild	2
14977	will	4
